HTML
<p>We have _______ food in the house.</p>,1,one,
,<p>many</p>
*,<p>a lot of</p>
<p>I need _______ apples for the pie.</p>,1,one,
,<p>much</p>
*,<p>a lot of</p>
<p>There is not_______ milk in the glass. </p>,1,one,
*,<p>much</p>
,<p>many</p>
<p>She has got _____ potatoes. </p>,1,one,
,<p>much</p>
*,<p>a lot of</p>
<p>We haven't got_________cheese. </p>,1,one,
*,<p>much</p>
,<p>many</p>
<p>How ________ sweets do you eat every day?</p>,1,one,
,<p>much</p>
*,<p>many</p>
,<p>a lot of</p>
<p>Have you got _________ tomatoes?</p>,1,one,
,<p>much</p>
*,<p>many</p>
<p>There is __________ bread on the plate.</p>,1,one,
,<p>many</p>
*,<p>a lot of</p>
<p>How________milk do you need? </p>,1,one,
*,<p>much</p>
,<p>many</p>
,<p>a lot of</p>
<p>I have got_________bananas. </p>,1,one,
,<p>much</p>
*,<p>a lot of</p>
<p>There isn’t _________sugar in the tea.</p>,1,one,
*,<p>much</p>
,<p>many</p>
<p>Don't drink _________ coffee in the evening.</p>,1,one,
*,<p>much</p>
,<p>many</p>
