HTML
<p>I have some free time. I _____ help her now.</p>,1,many,
*,<p>can</p>
,<p>must</p>
,<p>may</p>
,<p>should</p>
<p>I _____ drive Susan's car when she is out of town.</p>,1,many,
*,<p>can</p>
,<p>must</p>
,<p>may</p>
,<p>should</p>
<p>_____ I have a glass of water?</p>,1,many,
*,<p>can</p>
,<p>must</p>
*,<p>may</p>
,<p>should</p>
<p>Anyone _____ become rich and famous if they know the right people.</p>,1,many,
*,<p>can</p>
,<p>must</p>
*,<p>may</p>
,<p>should</p>
<p>You _____ go to this party. It's very important.</p>,1,many,
,<p>can</p>
*,<p>must</p>
,<p>may</p>
,<p>should</p>
<p>Bird _____ be known by its song.</p>,1,many,
,<p>can</p>
,<p>must</p>
*,<p>may</p>
,<p>should</p>
<p>He is coming here so that they _____ discuss it without delay.</p>,1,many,
,<p>can</p>
,<p>must</p>
*,<p>may</p>
,<p>should</p>
"<p>If I _____ say so, I think you have treated him very badly.</p>",1,many,
,<p>can</p>
,<p>must</p>
*,<p>may</p>
,<p>should</p>
<p>It's late. You _____ go to bed.</p>,1,many,
,<p>can</p>
,<p>must</p>
,<p>may</p>
*,<p>should</p>
<p>He _____ have told me about it himself.</p>,1,many,
,<p>can</p>
,<p>must</p>
,<p>may</p>
*,<p>should</p>
