HTML
<p>_____ your brother like reading?</p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>have</p>
,<p>has</p>
<p>_____ bears like honey?</p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>have</p>
,<p>has</p>
<p>_____ you hear a song?</p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>have</p>
,<p>has</p>
<p>Nick and his aunt _____ got a lot of friends.</p>,1,one,
,<p>do</p>
,<p>does</p>
*,<p>have</p>
,<p>has</p>
<p>How many dogs _____ he got?</p>,1,one,
,<p>do</p>
,<p>does</p>
,<p>have</p>
*,<p>has</p>
<p>Tom _____ not work. He is ill.</p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>have</p>
,<p>has</p>
<p>My family and I _____ got a big house.</p>,1,one,
,<p>do</p>
,<p>does</p>
*,<p>have</p>
,<p>has</p>
<p>We and our sisters _____ got nice mice.</p>,1,one,
,<p>do</p>
,<p>does</p>
*,<p>have</p>
,<p>has</p>
<p>My little brother _____ got a lot of toys.</p>,1,one,
,<p>do</p>
,<p>does</p>
,<p>have</p>
*,<p>has</p>
<p>How often _____ you tidy your room?</p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>have</p>
,<p>has</p>
