HTML
<p>What games ___ Andy like to play?</p>,1,one,
,<p>do</p>
*,<p>does</p>
<p>Where ___ you play snowballs?</p>,1,one,
*,<p>do</p>
,<p>does</p>
<p>When ___ your brother go to the swimming pool?</p>,1,one,
,<p>do</p>
*,<p>does</p>
<p>How ___ Sam swim?</p>,1,one,
,<p>do</p>
*,<p>does</p>
<p>When ___ you ski?</p>,1,one,
*,<p>do</p>
,<p>does</p>
<p>Where ___ Bill skate?</p>,1,one,
,<p>do</p>
*,<p>does</p>
<p>What games ___ your friends play at the stadium?</p>,1,one,
*,<p>do</p>
,<p>does</p>
<p>Where ___ his daughter swim?</p>,1,one,
,<p>do</p>
*,<p>does</p>
