HTML
<p>Jane ___ got many toys.</p>,1,one,
,<p>have</p>
*,<p>has</p>
<p>My friends ___ got many toys.</p>,1,one,
*,<p>have</p>
,<p>has</p>
<p>The dog ___ got a puppy.</p>,1,one,
,<p>have</p>
*,<p>has</p>
<p>I ___ got 3 ducks and 5 birds.</p>,1,one,
*,<p>have</p>
,<p>has</p>
<p>His brother ___ got 4 balls.</p>,1,one,
,<p>have</p>
*,<p>has</p>
<p>Their children ___ a cat and a dog.</p>,1,one,
*,<p>have</p>
,<p>has</p>
<p>Helen ___ got a duck.</p>,1,one,
,<p>have</p>
*,<p>has</p>
<p>My cat Pussy ___ got two kittens.</p>,1,one,
,<p>have</p>
*,<p>has</p>
<p>I ___ got a big ball.</p>,1,one,
*,<p>have</p>
,<p>has</p>
<p>You ___ not got a doll.</p>,1,one,
*,<p>have</p>
,<p>has</p>
