HTML
"<p>________, this young person after the control, where it us does convey? </p>",1,one,
,<p>perhaps </p>
,<p>however</p>
*,<p>by the way</p>
"<p>________, what's going on there, need some repair? </p>",1,one,
*,<p>by the way</p>
,<p>perhaps </p>
,<p>however</p>
"<p>__________, you arrived just in time. </p>",1,one,
,<p>perhaps </p>
*,<p>by the way</p>
,<p>however</p>
"<p>You look great,__________ . </p>",1,one,
*,<p>by the way</p>
,<p>perhaps </p>
,<p>however</p>
"<p>__________, I'll use my influence. </p>",1,one,
*,<p>however</p>
,<p>by the way</p>
,<p>perhaps </p>
"<p>_________, it won't be an easy task, otherwise they wouldn't be asking us to do it. </p>",1,one,
,<p>by the way</p>
,<p>perhaps </p>
*,<p>however</p>
"<p>_____________, I suppose I'd better join them. </p>",1,one,
,<p>by the way</p>
*,<p>however</p>
,<p>perhaps </p>
<p>___________ I will inform her headquarters.</p>,1,one,
,<p>by the way</p>
*,<p>however</p>
,<p>perhaps </p>
<p>Then _________ she could stay with you for the night?</p>,1,one,
,<p>by the way</p>
,<p>however</p>
*,<p>perhaps </p>
<p>__________he was ordered to. </p>,1,one,
*,<p>perhaps </p>
,<p>by the way</p>
,<p>however</p>
<p>__________ I can suggest a better title. </p>,1,one,
,<p>by the way</p>
*,<p>perhaps </p>
,<p>however</p>
<p>_________ you're right. </p>,1,one,
,<p>by the way</p>
,<p>however</p>
*,<p>perhaps </p>
