HTML
<p>These balls ___ green.</p>,1,one,
*,<p>aren't</p>
,<p>don't</p>
<p>___ she got funny dolls?</p>,1,one,
,<p>Does</p>
*,<p>Has</p>
<p>___ you like to play tag?</p>,1,one,
*,<p>Do</p>
,<p>Are</p>
<p>___ they run well?</p>,1,one,
,<p>Does</p>
,<p>Are</p>
*,<p>Can</p>
<p>___ you  put your toys into that box?</p>,1,one,
,<p>Does</p>
*,<p>Do</p>
<p>I ___ play hide-and-seek.</p>,1,one,
,<p>likes to</p>
*,<p>want to</p>
<p>What colour balls ___ you got?</p>,1,one,
,<p>has</p>
*,<p>have</p>
<p>She ___ not got many toys.</p>,1,one,
,<p>have</p>
*,<p>has</p>
