HTML
<p>You _____ find any kind of information on the Internet.</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>British Parliament _____ issue laws and form the budget.</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>_____ I try on this coat?</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>He _____ not be so old.</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>_____ it be so cold in the middle of July here?</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>Peter _____ come today.</p>,1,one,
,<p>can</p>
*,<p>may</p>
<p>I _____ spend my holidays in Spain.</p>,1,one,
,<p>can</p>
*,<p>may</p>
<p>You _____ not talk loudly in libraries.</p>,1,one,
,<p>can</p>
*,<p>may</p>
<p>He _____ write poems.</p>,1,one,
*,<p>can</p>
,<p>may</p>
<p>He _____ read and write English.</p>,1,one,
*,<p>can</p>
,<p>may</p>
