HTML
<p>He is in his ... room.</p>,1,one,
*,<p>-</p>
,<p>the</p>
,<p>a</p>
<p>He is sitting at ... table.</p>,1,one,
,<p>a</p>
*,<p>the</p>
,<p>-</p>
<p>He is doing his homework. ... homework is difficult.</p>,1,one,
,<p>A</p>
,<p>An</p>
*,<p>The</p>
<p>Our cat is sitting on ... sofa.</p>,1,one,
*,<p>the</p>
,<p>-</p>
,<p>a</p>
"<p>Turn on ... light, please.</p>",1,one,
,<p>a</p>
*,<p>the</p>
,<p>an</p>
<p>You can’t see ... moon.</p>,1,one,
,<p>-</p>
,<p>a</p>
*,<p>the</p>
<p>... weather is fine today.</p>,1,one,
*,<p>The</p>
,<p>A</p>
,<p>-</p>
<p>... sun is shining brightly.</p>,1,one,
,<p>A</p>
*,<p>The</p>
,<p>An</p>
<p>He likes his ... cat.</p>,1,one,
,<p>the</p>
,<p>a</p>
*,<p>-</p>
<p>We live in a big house. I like ... house very much.</p>,1,one,
*,<p>the</p>
,<p>-</p>
,<p>an</p>
"<p>I like your beautiful flower. Give me ... flower, please.</p>",1,one,
,<p>a</p>
*,<p>the</p>
,<p>an</p>
<p>He is at ... work.</p>,1,one,
,<p>the</p>
,<p>a</p>
*,<p>-</p>
