HTML
<p>Mother loves her children ___.</p>,1,one,
,<p>dear</p>
*,<p>dearly</p>
<p>Tortoise is a ___ animal.</p>,1,one,
*,<p>slow</p>
,<p>slowly</p>
<p>Can you run ___?</p>,1,one,
,<p>quick</p>
*,<p>quickly</p>
<p>My granny cooks ___.</p>,1,one,
,<p>good</p>
*,<p>well</p>
<p>He is a very ___ reader. He can't read at all.</p>,1,one,
*,<p>bad</p>
,<p>badly</p>
<p>Sally always dresses so ___.</p>,1,one,
,<p>slow</p>
*,<p>slowly</p>
<p>Bill is a very ___ chess player.</p>,1,one,
*,<p>good</p>
,<p>well</p>
<p>He is a nice pupil. He thinks very ___.</p>,1,one,
,<p>quick</p>
*,<p>quickly</p>
<p>Helen doesn't like cooking. She cooks ___.</p>,1,one,
,<p>bad</p>
*,<p>badly</p>
<p>This is my ___ brother.</p>,1,one,
*,<p>dear</p>
,<p>dearly</p>
