HTML
<p>Where _____Julia go in winter? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
<p>What ______ she do in the mountains? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
<p>How often ____ she go to the theatre? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
<p>How often_______you smoke? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>With whom_______you sometimes go there? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>With whom ______they like to play? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>What game______ Sasha and his brother usually play? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>Where ______ Sasha and his brother usually play football? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>Where ________ Sasha's brother go twice a week? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
<p>When_____we visit grandparents? </p>,1,one,
*,<p>do</p>
,<p>does</p>
,<p>did</p>
<p>What ______she like to read? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
<p>Where ______she go? </p>,1,one,
,<p>do</p>
*,<p>does</p>
,<p>did</p>
