HTML
<p>The restaurant ______ my meat</p>,1,one,
,<p>recooked</p>
*,<p>undercooked</p>
,<p>recooked</p>
<p>Many streets in Moscow were _____ after Great October Revolution.</p>,1,one,
*,<p>renamed</p>
,<p>misnamed</p>
,<p>overnamed</p>
<p>I am glad that our library has _____ and I can get books and magazines again.</p>,1,one,
,<p>openful</p>
*,<p>reopened </p>
,<p>openize</p>
<p>I ______ your new dress.</p>,1,one,
,<p>mislike</p>
*,<p>dislike</p>
,<p>likefy</p>
<p>He always _______ with my opinion</p>,1,one,
,<p>overagree</p>
,<p>agree</p>
*,<p>disagrees</p>
<p>The men tried to _____ each other in their competition.</p>,1,one,
*,<p>overdo</p>
,<p>redo</p>
,<p>undo</p>
<p>Our teacher looked at us ________ when we interrupted her.</p>,1,one,
,<p>angry </p>
,<p>terrible </p>
*,<p>angrily </p>
<p>The science conference was organized ____ last year.</p>,1,one,
*,<p>badly </p>
,<p>bad</p>
,<p>goodly </p>
<p>I think Mike got up ________ last morning. </p>,1,one,
,<p>fastly </p>
*,<p>early </p>
,<p>earlily </p>
<p>My pronunciation is ________. </p>,1,one,
,<p>perfectlly </p>
,<p>perfect </p>
*,<p>perfectly</p>
<p>Он работает усердно. </p>,1,one,
*,<p>He works hard </p>
,<p>He works overhard </p>
,<p>He works unhard </p>
<p>Она всегда ведет машину медленно.</p>,1,one,
,<p>She always drives her car overslow</p>
,<p>She always drives her car slow</p>
*,<p>She always drives her car slowly</p>
