HTML
<p>What’s in ____ bag? (этой)</p>,1,one,
,<p>that</p>
*,<p>this</p>
<p>Come and look at ___. (это)</p>,1,one,
,<p>that</p>
*,<p>this</p>
<p>___ you at home?</p>,1,one,
*,<p>Are</p>
,<p>Is</p>
<p>There ____ some pens on the table.</p>,1,one,
,<p>is</p>
*,<p>are</p>
<p>Can I use ___ knife here? (этот)</p>,1,one,
,<p>that</p>
*,<p>this</p>
<p>__________ are not buses. (те)</p>,1,one,
,<p>These</p>
*,<p>Those</p>
<p>_______are monkeys. (эти)</p>,1,one,
*,<p>These</p>
,<p>Those</p>
<p>He_________a book. </p>,1,one,
,<p>have got</p>
*,<p>has got</p>
<p>What ___ you usually do in the evening?</p>,1,one,
*,<p>do</p>
,<p>does</p>
<p>You_______a glue. </p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p>_____ you go to school?</p>,1,one,
*,<p>Do</p>
,<p>Does</p>
<p>_____ your mum got a car?</p>,1,one,
,<p>have</p>
*,<p>has </p>
<p>What ____ you doing now?</p>,1,one,
,<p>do</p>
*,<p>are</p>
<p>There ____ a cat on the sofa.</p>,1,one,
*,<p>is</p>
,<p>are</p>
<p>There ____ books on the table.</p>,1,one,
,<p>is</p>
*,<p>are</p>
