HTML
"<p>If you____________-, you may fail the best. (NOT STUDY) </p>",1,,
*,do not study
*,don't study
"<p>If you____________-, you may fail the best. (NOT STUDY) </p>",1,,
*,do not study
*,don't study
<p>I_____________you a present if I have enough money. (BUY)</p>,1,,
*,will buy
*,'ll buy
<p>I_____________you a present if I have enough money. (BUY)</p>,1,,
*,will buy
*,'ll buy
"<p>When you______________fast, you get tired. (RUN)</p>",1,,
*,run
"<p>If you go to the party, I'm sure you__________a good time. (HAVE)</p>",1,,
*,will have
*,'ll have
"<p>If we buy a car, we___________travel by train. (NOT HAVE TO) </p>",1,,
*,will not have to
*,won't have to
"<p>If you_________dinner, I'll wash the dishes. (COOK)</p>",1,,
*,cook
"<p>If I have a party, I___________all my friends. (invite) </p>",1,,
*,will invite
*,'ll invite
"<p>If it__________sunny tomorrow, we'll go to the park. (BE)</p>",1,,
*,is
<p>If you_____________enough you will get tired. (NOS SLEEP) </p>,1,,
*,do not sleep
*,don't sleep
