HTML
<p>I've got a dog. I look ___ my dog.</p>,1,one,
,<p>at</p>
*,<p>after</p>
,<p>in</p>
,<p>into</p>
<p>My dog is ___ the room.</p>,1,one,
,<p>at</p>
,<p>after</p>
*,<p>in</p>
,<p>into</p>
<p>Put this toy ___ the box!</p>,1,one,
,<p>at</p>
,<p>after</p>
*,<p>into</p>
<p>Look ___ this funny monkeys! They can jump so well.</p>,1,one,
*,<p>at</p>
,<p>after</p>
,<p>in</p>
,<p>into</p>
<p>My puppy is very small. I can put it ___ my bag.</p>,1,one,
,<p>at</p>
,<p>after</p>
*,<p>into</p>
<p>Where are your books? They are ___ the bag.</p>,1,one,
,<p>at</p>
,<p>after</p>
*,<p>in</p>
,<p>into</p>
<p>I like to look ___ my kittens. They are so funny!</p>,1,one,
*,<p>at</p>
,<p>after</p>
,<p>in</p>
,<p>into</p>
<p>Who looks ___ your pet? I do.</p>,1,one,
,<p>at</p>
*,<p>after</p>
,<p>in</p>
,<p>into</p>
