HTML
<p>Last night I _________ (to listen) to music.</p>,1,one,
*,<p>listened</p>
,<p>listend</p>
,<p>listen</p>
<p>The car__________ (to stop) opposite the house a minute ago.</p>,1,one,
,<p>stoped</p>
*,<p>stopped</p>
,<p>stopd</p>
<p>I ____________ (not to watch) TV last night.</p>,1,one,
,<p>didn't watched</p>
,<p>don't watch</p>
*,<p>didn't watch</p>
<p>James ___________ (not to study) Greek last year.</p>,1,one,
*,<p>didn't study</p>
,<p>didn't studied</p>
,<p>doesn't study</p>
<p>Peter and Ann__________ (to travel) to Moscow last summer.</p>,1,one,
,<p>traveled</p>
*,<p>travelled</p>
,<p>travel</p>
<p>Many years ago there __________ (live) a girl called Nara. </p>,1,one,
,<p>lives</p>
,<p>livved</p>
*,<p>lived</p>
<p>______ you ______ (to knock) at his door 5 minutes ago?</p>,1,one,
*,<p>Did/knock</p>
,<p>Did/knocked</p>
,<p>Do/knock</p>
<p>_____ you _____ (to stay) in the house yesterday?</p>,1,one,
,<p>Do/stay</p>
*,<p>Did/stay</p>
,<p>Did/stayed</p>
<p>They _______ (to dance) in the disco club last Friday. </p>,1,one,
,<p>dance</p>
,<p>dancd</p>
*,<p>danced</p>
<p>I ______ (to help) my friend with Maths last week. </p>,1,one,
*,<p>helped</p>
,<p>helpt</p>
,<p>help</p>
<p>_____ their family _____ (to move) in a new hosue last Sunday?</p>,1,one,
,<p>Did/moved</p>
*,<p>Did/move</p>
,<p>Do/move</p>
<p>He _____ (to work) on a farm three years ago. </p>,1,one,
,<p>workt</p>
,<p>works</p>
*,<p>worked</p>
